gb_code	dev_id	dev_type	dev_name	dev_mac	dev_ip	network_type	comp_name	org_name	project_desc	dev_addr	px	py	station_id	station_name	camera_type	camera_quality	dev_status	dev_grid	dev_gridlist_control	create_time	update_time	line_name
44039607011430100005	20170806-015-006	LTE	E出口			4G	天彦			E出口			1268012000	车公庙站	LTE	其它				2018-06-25 17:03:00	2018-07-09 16:55:02	7号线
44039607011430100006	20171201-100-044	LTE	F出口			4G	天彦			F出口			1268012000	车公庙站	LTE	其它				2018-06-25 17:03:00	2018-07-09 16:55:02	7号线
44039607011430100007	20171202-100-080	LTE	H出口			4G	天彦			H出口			1268012000	车公庙站	LTE	其它				2018-06-25 17:03:00	2018-07-09 16:55:02	7号线
44039602011440090001		动环	警务室机房（动环仪）		190.177.200.131	视频专网	计通			警务室机房（动环仪）			1260019000	后海站	动环	其它				2018-06-25 17:03:03	2018-07-09 16:55:09	2号线
44039602011440090002		动环	警务室机房（SNMP盒子）		190.177.200.132	视频专网	计通			警务室机房（SNMP盒子）			1260019000	后海站	动环	其它				2018-06-25 17:03:03	2018-07-09 16:55:09	2号线
44039602001320093001	124445072	IPC	站厅A口旁闸机照出01（人脸）	B4A3823DB950	190.177.200.135	视频专网	云天励飞			站厅A口旁闸机照出01（人脸）			1260019000	后海站	人脸识别	高清				2018-06-25 17:03:03	2018-07-09 16:55:09	2号线
44039602011430090002	20171201-100-019	LTE	站厅D1D2口旁安检机处（LTE）			4G	天彦			站厅D1D2口旁安检机处（LTE）			1260019000	后海站	LTE	其它				2018-06-25 17:03:03	2018-07-09 16:55:09	2号线
44039611011420150003	W301Q37SK0404B	WIFI	站厅D口旁安检机处（WIFI）	94885E30CC9C	190.180.167.4	视频专网	任子行			站厅D口旁安检机处（WIFI）			1260019000	后海站	WIFI	其它				2018-06-25 17:03:03	2018-07-09 16:55:09	11号线
44039611011400150032	R21W12201612271810	AP	AP-32	003F4D001BEF	190.180.167.52	视频专网	中科院			AP-32			1260019000	后海站	AP	其它				2018-06-25 17:03:03	2018-07-09 16:55:09	11号线
44039602011440240001		动环	警务室机房（动环仪）		190.177.170.131	视频专网	计通			警务室机房（动环仪）			1260034000	华强北站	动环	其它				2018-06-25 17:03:02	2018-07-09 16:55:07	2号线
44039602001320243001	121106553	IPC	站厅客服中心旁闸机照出01（人脸）	B4A38233E75E	190.177.170.135	视频专网	云天励飞			站厅客服中心旁闸机照出01（人脸）			1260034000	华强北站	人脸识别	高清				2018-06-25 17:03:02	2018-07-09 16:55:07	2号线
44039602001320243005	121106645	IPC	站厅客服C出口闸机照出01（人脸）	B4A38233E7BA	190.177.170.139	视频专网	云天励飞			站厅客服C出口闸机照出01（人脸）			1260034000	华强北站	人脸识别	高清				2018-06-25 17:03:02	2018-07-09 16:55:07	2号线
44039602011420240003	W301Q37SK0801B	WIFI	站厅C口安检机处03（WIFI）	94885E30DFA7	190.177.171.4	视频专网	任子行			站厅C口安检机处03（WIFI）			1260034000	华强北站	WIFI	其它				2018-06-25 17:03:02	2018-07-09 16:55:07	2号线
44039607011410204002	171117183	鹰眼	站厅B出入口通道旁（鹰眼）	F82020000407	190.179.176.136	视频专网	飞思			站厅B出入口通道旁（鹰眼）			1260034000	华强北站	鹰眼	其它				2018-06-25 17:03:02	2018-07-09 16:55:07	7号线
44039607011410200001	MIS01AT02CA261711160	感知门	站厅A口安检机处（感知门）		190.179.176.137	视频专网	公安一所			站厅A口安检机处（感知门）			1260034000	华强北站	感知门	其它				2018-06-25 17:03:02	2018-07-09 16:55:07	7号线
44039607011400200032	1345	AP	AP-32	003F4D00167C	190.179.177.52	视频专网	中科院			AP-32			1260034000	华强北站	AP	其它				2018-06-25 17:03:02	2018-07-09 16:55:08	7号线
44039609011400050005	R21W12201612274278	AP	站厅005	003F4D0038DB	190.180.41.25	视频专网	中科院			站厅005			1267028000	红岭南站	AP	其它				2018-07-03 10:12:55	2018-07-09 16:55:17	9号线
44039609011400050006	R21W12201612274279	AP	站厅006	003F4D0038DE	190.180.41.26	视频专网	中科院			站厅006			1267028000	红岭南站	AP	其它				2018-07-03 10:12:55	2018-07-09 16:55:17	9号线
44039609011400050007	R21W12201612274280	AP	站厅007	003F4D0038E1	190.180.41.27	视频专网	中科院			站厅007			1267028000	红岭南站	AP	其它				2018-07-03 10:12:55	2018-07-09 16:55:17	9号线
44039609011400050008	R21W12201612274281	AP	站厅008	003F4D0038E4	190.180.41.28	视频专网	中科院			站厅008			1267028000	红岭南站	AP	其它				2018-07-03 10:12:55	2018-07-09 16:55:17	9号线
44039609011400050009	R21W12201612274282	AP	站厅009	003F4D0038E7	190.180.41.29	视频专网	中科院			站厅009			1267028000	红岭南站	AP	其它				2018-07-03 10:12:55	2018-07-09 16:55:17	9号线
44039609011400050010	R21W12201612274283	AP	站厅010	003F4D0038EA	190.180.41.30	视频专网	中科院			站厅010			1267028000	红岭南站	AP	其它				2018-07-03 10:12:55	2018-07-09 16:55:17	9号线
44039609011400050011	R21W12201612274284	AP	站厅011	003F4D0038ED	190.180.41.31	视频专网	中科院			站厅011			1267028000	红岭南站	AP	其它				2018-07-03 10:12:55	2018-07-09 16:55:17	9号线
44039609011400050012	R21W12201612274285	AP	站厅012	003F4D0038F0	190.180.41.32	视频专网	中科院			站厅012			1267028000	红岭南站	AP	其它				2018-07-03 10:12:55	2018-07-09 16:55:17	9号线
44039609011400050013	R21W12201612274286	AP	站厅013	003F4D0038F3	190.180.41.33	视频专网	中科院			站厅013			1267028000	红岭南站	AP	其它				2018-07-03 10:12:55	2018-07-09 16:55:17	9号线
44039609011400050014	R21W12201612274287	AP	站厅014	003F4D0038F6	190.180.41.34	视频专网	中科院			站厅014			1267028000	红岭南站	AP	其它				2018-07-03 10:12:55	2018-07-09 16:55:17	9号线
44039609011400050015	R21W12201612274288	AP	站厅015	003F4D0038F9	190.180.41.35	视频专网	中科院			站厅015			1267028000	红岭南站	AP	其它				2018-07-03 10:12:55	2018-07-09 16:55:17	9号线
44039609011400050016	R21W12201612274289	AP	站厅016	003F4D0038FC	190.180.41.36	视频专网	中科院			站厅016			1267028000	红岭南站	AP	其它				2018-07-03 10:12:55	2018-07-09 16:55:17	9号线
44039609011400050017	R21W12201612274290	AP	站厅017	003F4D0038FF	190.180.41.37	视频专网	中科院			站厅017			1267028000	红岭南站	AP	其它				2018-07-03 10:12:55	2018-07-09 16:55:17	9号线
44039609011400050018	R21W12201612274291	AP	站厅018	003F4D003902	190.180.41.38	视频专网	中科院			站厅018			1267028000	红岭南站	AP	其它				2018-07-03 10:12:55	2018-07-09 16:55:17	9号线
44039609011400050019	R21W12201612274292	AP	站台001	003F4D003905	190.180.41.39	视频专网	中科院			站台001			1267028000	红岭南站	AP	其它				2018-07-03 10:12:55	2018-07-09 16:55:17	9号线
44039609011400050020	R21W12201612274293	AP	站台002	003F4D003908	190.180.41.40	视频专网	中科院			站台002			1267028000	红岭南站	AP	其它				2018-07-03 10:12:55	2018-07-09 16:55:17	9号线
44039609011400050021	R21W12201612274294	AP	站台003	003F4D00390B	190.180.41.41	视频专网	中科院			站台003			1267028000	红岭南站	AP	其它				2018-07-03 10:12:55	2018-07-09 16:55:17	9号线
44039609011400050022	R21W12201612274295	AP	站台004	003F4D00390E	190.180.41.42	视频专网	中科院			站台004			1267028000	红岭南站	AP	其它				2018-07-03 10:12:55	2018-07-09 16:55:17	9号线
44039609011400050023	R21W12201612274296	AP	站台005	003F4D003911	190.180.41.43	视频专网	中科院			站台005			1267028000	红岭南站	AP	其它				2018-07-03 10:12:55	2018-07-09 16:55:17	9号线
44039609011400050024	R21W12201612274297	AP	站台006	003F4D003914	190.180.41.44	视频专网	中科院			站台006			1267028000	红岭南站	AP	其它				2018-07-03 10:12:55	2018-07-09 16:55:17	9号线
44039609011400050025	R21W12201612274298	AP	站台007	003F4D003917	190.180.41.45	视频专网	中科院			站台007			1267028000	红岭南站	AP	其它				2018-07-03 10:12:55	2018-07-09 16:55:17	9号线
44039607011430100008	20171201-100-031	LTE	J出口			4G	天彦			J出口			1268012000	车公庙站	LTE	其它				2018-06-25 17:03:00	2018-07-09 16:55:02	7号线
44039609011420050001	W301Q37SK0410B	WIFI	站厅AD入口感知门旁边	94885E30C5D5	190.180.41.2	视频专网	任子行			站厅AD入口感知门旁边			1267028000	红岭南站	WIFI	其它				2018-07-03 10:12:55	2018-07-09 16:55:17	9号线
44039609011420050002	W301Q37SJ2868B	WIFI	站厅C入口感知门旁边	94885E306685	190.180.41.3	视频专网	任子行			站厅C入口感知门旁边			1267028000	红岭南站	WIFI	其它				2018-07-03 10:12:55	2018-07-09 16:55:17	9号线
44039609011430050001	20171204-100-064	LTE	站厅AD入口感知门旁边		无线传输	无线传输	天彦			站厅AD入口感知门旁边			1267028000	红岭南站	LTE	其它				2018-07-03 10:12:55	2018-07-09 16:55:17	9号线
44039609011430050002	20171204-100-040	LTE	站厅C入口感知门旁边		无线传输	无线传输	天彦			站厅C入口感知门旁边			1267028000	红岭南站	LTE	其它				2018-07-03 10:12:55	2018-07-09 16:55:17	9号线
44039609011400050001	R21W12201612274274	AP	站厅001	003F4D0038CF	190.180.41.21	视频专网	中科院			站厅001			1267028000	红岭南站	AP	其它				2018-07-03 10:12:55	2018-07-09 16:55:17	9号线
44039609011400050002	R21W12201612274275	AP	站厅002	003F4D0038D2	190.180.41.22	视频专网	中科院			站厅002			1267028000	红岭南站	AP	其它				2018-07-03 10:12:55	2018-07-09 16:55:17	9号线
44039609011400050003	R21W12201612274276	AP	站厅003	003F4D0038D5	190.180.41.23	视频专网	中科院			站厅003			1267028000	红岭南站	AP	其它				2018-07-03 10:12:55	2018-07-09 16:55:17	9号线
44039609011400050004	R21W12201612274277	AP	站厅004	003F4D0038D8	190.180.41.24	视频专网	中科院			站厅004			1267028000	红岭南站	AP	其它				2018-07-03 10:12:55	2018-07-09 16:55:17	9号线
44039607011400100001	R21W12201612275493	AP	AP-1	003F4D004718	190.179.197.21	视频专网	中科院			AP-1			1268012000	车公庙站	AP	其它				2018-06-25 17:03:00	2018-07-09 16:55:02	7号线
44039609011410050002	MIS01AT02CA261711030	感知门	站厅C入口（感知门）		190.180.40.136	视频专网	公安一所			站厅C入口（感知门）			1267028000	红岭南站	感知门	其它				2018-07-03 10:12:55	2018-07-09 16:55:17	9号线
44039609011400050027	R21W12201612274300	AP	站台009	003F4D00391D	190.180.41.47	视频专网	中科院			站台009			1267028000	红岭南站	AP	其它				2018-07-03 10:12:55	2018-07-09 16:55:17	9号线
44039609011400050028	R21W12201612274301	AP	站台010	003F4D003920	190.180.41.48	视频专网	中科院			站台010			1267028000	红岭南站	AP	其它				2018-07-03 10:12:55	2018-07-09 16:55:17	9号线
44039609011400050026	R21W12201612274299	AP	站台008	003F4D00391A	190.180.41.46	视频专网	中科院			站台008			1267028000	红岭南站	AP	其它				2018-07-03 10:12:55	2018-07-09 16:55:17	9号线
44039609011410050001	MIS01AT02CA261711020	感知门	站厅AD入口（感知门）		190.180.40.135	视频专网	公安一所			站厅AD入口（感知门）			1267028000	红岭南站	感知门	其它				2018-07-03 10:12:55	2018-07-09 16:55:17	9号线
44039601011440040001	201716089896518	动环	警务室机房（动环仪）	00CBD23C003F	190.177.38.131	视频专网	计通			警务室机房（动环仪）			1268004000	大剧院站	动环	其它				2018-06-25 17:02:59	2018-07-09 16:55:00	1号线
44039601011440040002	2017110043	动环	警务室机房（SNMP盒子）	F007E10B0067	190.177.38.132	视频专网	计通			警务室机房（SNMP盒子）			1268004000	大剧院站	动环	其它				2018-06-25 17:02:59	2018-07-09 16:55:00	1号线
44039601001320043001	124445040	IPC	站厅C口通道闸机105照出-01（人脸）	B4A3823DB930	190.177.38.135	视频专网	云天励飞			站厅C口通道闸机105照出-01（人脸）			1268004000	大剧院站	人脸识别	高清				2018-06-25 17:02:59	2018-07-09 16:55:00	1号线
44039601001320043004	124444970	IPC	站厅C口通道闸机112照出-04（人脸）	b4a3823db8ea	190.177.38.138	视频专网	云天励飞			站厅C口通道闸机112照出-04（人脸）			1268004000	大剧院站	人脸识别	高清				2018-06-25 17:02:59	2018-07-09 16:55:00	1号线
44039601001320042028	113269106	IPC	1号站台尾端公用电话旁枪机-01		190.177.38.163	视频专网	海康			1号站台尾端公用电话旁枪机-01			1268004000	大剧院站	枪机	高清				2018-06-25 17:02:59	2018-07-09 16:55:01	1号线
44039601011420040003	W301Q37SK0457B	WIFI	B口自动售票机前方柱子上方	94885E30D41C	190.177.39.4	视频专网	任子行			B口自动售票机前方柱子上方			1268004000	大剧院站	WIFI	其它				2018-06-25 17:02:59	2018-07-09 16:55:01	1号线
44039601011400040014	R21W12201612270243	AP	AP-14	003F4D000992	190.177.39.34	视频专网	中科院			AP-14			1268004000	大剧院站	AP	其它				2018-06-25 17:02:59	2018-07-09 16:55:01	1号线
44039603011440210001	201716089896533	动环	警务室机房动环仪	00CBD233003F	190.178.72.131	视频专网	计通			警务室机房动环仪			1268003000	老街站	动环	其它				2018-06-25 17:02:59	2018-07-09 16:55:01	3号线
44039603001320213001	123817014	IPC	站厅B口旁闸机照出13（人脸）	b4a3823c7547	190.178.72.205	视频专网	云天励飞			站厅B口旁闸机照出13（人脸）			1268003000	老街站	人脸识别	人脸				2018-06-25 17:02:59	2018-07-09 16:55:01	3号线
44039603001320213007	123816984	IPC	站厅A口旁闸机照出15（人脸）	b4a3823c7529	190.178.72.142	视频专网	云天励飞			站厅A口旁闸机照出15（人脸）			1268003000	老街站	人脸识别	人脸				2018-06-25 17:02:59	2018-07-09 16:55:01	3号线
44039603001320212059	113269155	IPC	老街站厅警务室旁28（枪机）	b4a3821c88a9	190.178.72.157	视频专网	海康			老街站厅警务室旁28（枪机）			1268003000	老街站	枪机	高清				2018-06-25 17:02:59	2018-07-09 16:55:01	3号线
44039603001320212075	113269092	IPC	站台负三层3号线上车道37（枪机）	b4a3821c886a	190.178.72.173	视频专网	海康			站台负三层3号线上车道37（枪机）			1268003000	老街站	枪机	高清				2018-06-25 17:02:59	2018-07-09 16:55:01	3号线
44039603001320212076	113269112	IPC	站台负三层3号线上车道38（枪机）	b4a3821c887e	190.178.72.174	视频专网	海康			站台负三层3号线上车道38（枪机）			1268003000	老街站	枪机	高清				2018-06-25 17:02:59	2018-07-09 16:55:01	3号线
44039603001320212083	113269115	IPC	站台负四层1号线上车道53（枪机）	b4a3821c8881	190.178.72.181	视频专网	海康			站台负四层1号线上车道53（枪机）			1268003000	老街站	枪机	高清				2018-06-25 17:02:59	2018-07-09 16:55:01	3号线
44039603011410210006	MIS01AT02CA261711113	感知门	老街安检机站厅F口67感知门	000BABDA7690	190.178.72.200	视频专网	公安一所			老街安检机站厅F口67感知门			1268003000	老街站	感知门	其它				2018-06-25 17:02:59	2018-07-09 16:55:01	3号线
44039603011410210008	MIS01AT02CA261711123	感知门	老街安检机站厅H口74感知门	000BABDA7760	190.178.72.202	视频专网	公安一所			老街安检机站厅H口74感知门			1268003000	老街站	感知门	其它				2018-06-25 17:02:59	2018-07-09 16:55:01	3号线
44039603011400210007	R21W12201612275609	AP	站厅007	003F4D004874	190.178.73.27	视频专网	中科院			站厅007			1268003000	老街站	AP	其它				2018-06-25 17:02:59	2018-07-09 16:55:01	3号线
44039603011400210017	R21W12201612275619	AP	站厅017	003F4D004892	190.178.73.37	视频专网	中科院			站厅017			1268003000	老街站	AP	其它				2018-06-25 17:02:59	2018-07-09 16:55:01	3号线
44039603011400210052	R21W12201612276254	AP	负3层站台052	003F4D005003	190.178.73.72	视频专网	中科院			负3层站台052			1268003000	老街站	AP	其它				2018-06-25 17:02:59	2018-07-09 16:55:01	3号线
44039603011400210057	R21W12201612276259	AP	负3层站台057	003F4D005012	190.178.73.77	视频专网	中科院			负3层站台057			1268003000	老街站	AP	其它				2018-06-25 17:02:59	2018-07-09 16:55:01	3号线
44039603011400210085	R21W12201612276347	AP	负4层站台085	003F4D00511A	190.178.73.105	视频专网	中科院			负4层站台085			1268003000	老街站	AP	其它				2018-06-25 17:02:59	2018-07-09 16:55:01	3号线
44039603011400210098	R21W12201612276000	AP	负4层站台098	003F4D004D09	190.178.73.118	视频专网	中科院			负4层站台098			1268003000	老街站	AP	其它				2018-06-25 17:02:59	2018-07-09 16:55:01	3号线
44039601001320023001	126161154	IPC	站厅A口闸机照出01(人脸)	b4a38242a3d3	190.177.34.135	视频专网	云天励飞			站厅A口闸机照出01(人脸)			1268002000	国贸站	人脸识别	高清				2018-06-25 17:02:59	2018-07-09 16:55:01	1号线
44039601001320023007	126161196	IPC	站厅C口闸机照出06（人脸）	b4a38242a3fd	190.177.34.141	视频专网	云天励飞			站厅C口闸机照出06（人脸）			1268002000	国贸站	人脸识别	高清				2018-06-25 17:02:59	2018-07-09 16:55:01	1号线
44039601001320022001	3K04E00PAN00080	IPC	站厅C出口闸机旁12（球机）	14a78b987f37	190.177.34.142	视频专网	大华			站厅C出口闸机旁12（球机）			1268002000	国贸站	球机	高清				2018-06-25 17:02:59	2018-07-09 16:55:01	1号线
44039601011400020009	R21W12201612275673	AP	AP-09	003F4D004934	190.177.35.29	视频专网	中科院			AP-09			1268002000	国贸站	AP	其它				2018-06-25 17:02:59	2018-07-09 16:55:01	1号线
44039601001320013004	126160969	IPC	站厅A口旁闸机照出04（人脸）	b4a38242a31a	190.177.32.138	视频专网	云天励飞			站厅A口旁闸机照出04（人脸）			1268001000	罗湖站	人脸识别	高清				2018-06-25 17:02:59	2018-07-09 16:55:01	1号线
44039601001320013009	126160982	IPC	站厅B口客服中心旁闸机照出09（人脸）	b4a38242a333	190.177.32.143	视频专网	云天励飞			站厅B口客服中心旁闸机照出09（人脸）			1268001000	罗湖站	人脸识别	高清				2018-06-25 17:02:59	2018-07-09 16:55:01	1号线
44039601001320012020	113269255	IPC	一站台B端35(枪机)	b4a3821c890d	190.177.32.169	视频专网	海康			一站台B端35(枪机)			1268001000	罗湖站	枪机	高清				2018-06-25 17:03:00	2018-07-09 16:55:01	1号线
44039601001320012025	3K04EOOPAN00137	IPC	二三站台A端垂直电梯旁40（球机）	14a78b987d7a	190.177.32.174	视频专网	大华			二三站台A端垂直电梯旁40（球机）			1268001000	罗湖站	球机	高清				2018-06-25 17:03:00	2018-07-09 16:55:01	1号线
44039601011400013015	R21W12201612275951	AP	AP-15	003F4D004C76	190.177.33.35	视频专网	中科院			AP-15			1268001000	罗湖站	AP	其它				2018-06-25 17:03:00	2018-07-09 16:55:01	1号线
44039601011400013021	R21W12201612275959	AP	AP-21	003F4D004C8E	190.177.33.41	视频专网	中科院			AP-21			1268001000	罗湖站	AP	其它				2018-06-25 17:03:00	2018-07-09 16:55:01	1号线
44039601011400013044	R21W12201612276192	AP	AP-44	003F4D004F49	190.177.33.64	视频专网	中科院			AP-44			1268001000	罗湖站	AP	其它				2018-06-25 17:03:00	2018-07-09 16:55:01	1号线
44039601011400013052	R21W12201612276200	AP	AP-52	003F4D004F61	190.177.33.72	视频专网	中科院			AP-52			1268001000	罗湖站	AP	其它				2018-06-25 17:03:00	2018-07-09 16:55:01	1号线
44039601001320053001	123816983	IPC	科学馆站厅C口闸机照出01（人脸）	b4a3823c7528	190.177.40.135	视频专网	云天励飞			科学馆站厅C口闸机照出01（人脸）			1268005000	科学馆站	人脸识别	高清				2018-07-09 16:55:02	2018-07-09 16:55:02	1号线
44039601001320053002	126161145	IPC	科学馆站厅C口闸机照出02（人脸）	b4a38242a3ca	190.177.40.136	视频专网	云天励飞			科学馆站厅C口闸机照出02（人脸）			1268005000	科学馆站	人脸识别	高清				2018-07-09 16:55:02	2018-07-09 16:55:02	1号线
44039601001320053003	124445029	IPC	科学馆站厅C口闸机照出03（人脸）	b4a3823db925	190.177.40.137	视频专网	云天励飞			科学馆站厅C口闸机照出03（人脸）			1268005000	科学馆站	人脸识别	高清				2018-07-09 16:55:02	2018-07-09 16:55:02	1号线
44039601001320053004	123816945	IPC	科学馆站厅C口闸机照出04（人脸）	b4a3823c7502	190.177.40.138	视频专网	云天励飞			科学馆站厅C口闸机照出04（人脸）			1268005000	科学馆站	人脸识别	高清				2018-07-09 16:55:02	2018-07-09 16:55:02	1号线
44039601001320053005	123816977	IPC	科学馆站厅C口闸机照出05（人脸）	b4a3823c7522	190.177.40.139	视频专网	云天励飞			科学馆站厅C口闸机照出05（人脸）			1268005000	科学馆站	人脸识别	高清				2018-07-09 16:55:02	2018-07-09 16:55:02	1号线
44039601001320053006	124444948	IPC	科学馆站厅D口闸机照出06（人脸）	b4a3823db8d4	190.177.40.140	视频专网	云天励飞			科学馆站厅D口闸机照出06（人脸）			1268005000	科学馆站	人脸识别	高清				2018-07-09 16:55:02	2018-07-09 16:55:02	1号线
44039601001320053007	123817005	IPC	科学馆站厅D口闸机照出07（人脸）	b4a3823c753e	190.177.40.141	视频专网	云天励飞			科学馆站厅D口闸机照出07（人脸）			1268005000	科学馆站	人脸识别	高清				2018-07-09 16:55:02	2018-07-09 16:55:02	1号线
44039601001320053008	126161197	IPC	科学馆站厅D口闸机照出08（人脸）	b4a38242a3fe	190.177.40.142	视频专网	云天励飞			科学馆站厅D口闸机照出08（人脸）			1268005000	科学馆站	人脸识别	高清				2018-07-09 16:55:02	2018-07-09 16:55:02	1号线
44039601001320052001	3K04E00PAN00162	IPC	科学馆站厅车控室旁09（球机）	14a78b987b4b	190.177.40.143	视频专网	大华			科学馆站厅车控室旁09（球机）			1268005000	科学馆站	球机	高清				2018-07-09 16:55:02	2018-07-09 16:55:02	1号线
44039601001320052002	3K04E00PAN00093	IPC	科学馆站厅A端手扶梯旁10（球机）	14a78b987e03	190.177.40.144	视频专网	大华			科学馆站厅A端手扶梯旁10（球机）			1268005000	科学馆站	球机	高清				2018-07-09 16:55:02	2018-07-09 16:55:02	1号线
44039601001320052003	113269273	IPC	科学馆站厅A端垂直电梯旁11（枪机）	b4a3823c753e	190.177.40.145	视频专网	海康			科学馆站厅A端垂直电梯旁11（枪机）			1268005000	科学馆站	枪机	高清				2018-07-09 16:55:02	2018-07-09 16:55:02	1号线
44039601001320052004	113269226	IPC	科学馆站厅B端中间楼梯旁12（枪机）	b4a3821c88f0	190.177.40.146	视频专网	海康			科学馆站厅B端中间楼梯旁12（枪机）			1268005000	科学馆站	枪机	高清				2018-07-09 16:55:02	2018-07-09 16:55:02	1号线
44039601001320052005	3K04E00PAN00047	IPC	科学馆站厅B端手扶梯旁13（球机）	14a78b987b54	190.177.40.147	视频专网	大华			科学馆站厅B端手扶梯旁13（球机）			1268005000	科学馆站	球机	高清				2018-07-09 16:55:02	2018-07-09 16:55:02	1号线
44039601001320052006	113269332	IPC	科学馆站台罗湖方向14（枪机）	b4a3821c895a	190.177.40.148	视频专网	海康			科学馆站台罗湖方向14（枪机）			1268005000	科学馆站	枪机	高清				2018-07-09 16:55:02	2018-07-09 16:55:02	1号线
44039601001320052007	113269234	IPC	科学馆站台机场东方向15（枪机）	b4a3821c88f8	190.177.40.149	视频专网	海康			科学馆站台机场东方向15（枪机）			1268005000	科学馆站	枪机	高清				2018-07-09 16:55:02	2018-07-09 16:55:02	1号线
44039601001320052008	3K04E00PAN00120	IPC	科学馆站台A端16（球机）	14a78b987cda	190.177.40.150	视频专网	大华			科学馆站台A端16（球机）			1268005000	科学馆站	球机	高清				2018-07-09 16:55:02	2018-07-09 16:55:02	1号线
44039601001320052009	113269221	IPC	科学馆站台机罗湖方向17（枪机）	b4a3821c88eb	190.177.40.151	视频专网	海康			科学馆站台机罗湖方向17（枪机）			1268005000	科学馆站	枪机	高清				2018-07-09 16:55:02	2018-07-09 16:55:02	1号线
44039601001320052010	113269211	IPC	科学馆站台机场东方向18（枪机）	b4a3821c88e1	190.177.40.152	视频专网	海康			科学馆站台机场东方向18（枪机）			1268005000	科学馆站	枪机	高清				2018-07-09 16:55:02	2018-07-09 16:55:02	1号线
44039601001320052011	113269325	IPC	科学馆站台罗湖方向19（枪机）	b4a3821c8953	190.177.40.153	视频专网	海康			科学馆站台罗湖方向19（枪机）			1268005000	科学馆站	枪机	高清				2018-07-09 16:55:02	2018-07-09 16:55:02	1号线
44039601001320052012	3K04E00PAN00181	IPC	科学馆站台B端20（球机）	14a78b98795f	190.177.40.154	视频专网	大华			科学馆站台B端20（球机）			1268005000	科学馆站	球机	高清				2018-07-09 16:55:02	2018-07-09 16:55:02	1号线
44039601001320052013	113269283	IPC	科学馆站台机场东方向21（枪机）	b4a3821c8929	190.177.40.155	视频专网	海康			科学馆站台机场东方向21（枪机）			1268005000	科学馆站	枪机	高清				2018-07-09 16:55:02	2018-07-09 16:55:02	1号线
44039601001320052014	113269310	感知门	科学馆站台罗湖方向22（枪机）	b4a3821c8944	190.177.40.156	视频专网	海康			科学馆站台罗湖方向22（枪机）			1268005000	科学馆站	枪机	高清				2018-07-09 16:55:02	2018-07-09 16:55:02	1号线
44039601011410050001	MIS01AT02CA261711390	感知门	科学馆站厅A口27（感知门）	000BABE36E9E	190.177.40.157	视频专网	公安一所			科学馆站厅A口27（感知门）			1268005000	科学馆站	感知门	其它				2018-07-09 16:55:02	2018-07-09 16:55:02	1号线
44039601011410050002	MIS01AT02CA261711189	感知门	科学馆站厅A口28（感知门）		190.177.40.158	视频专网	公安一所			科学馆站厅A口28（感知门）			1268005000	科学馆站	感知门	其它				2018-07-09 16:55:02	2018-07-09 16:55:02	1号线
44039601011410050003	MIS01AT02CA261711190	感知门	科学馆站厅B口31（感知门）	000BABDA770C	190.177.40.159	视频专网	公安一所			科学馆站厅B口31（感知门）			1268005000	科学馆站	感知门	其它				2018-07-09 16:55:02	2018-07-09 16:55:02	1号线
44039601011420050001	W301Q37SK0093B	WIFI	A出口安检门旁	94885E30D9CB	190.177.41.2	视频专网	任子行			A出口安检门旁			1268005000	科学馆站	WIFI	其它				2018-07-09 16:55:02	2018-07-09 16:55:02	1号线
44039601011420050002	W301Q37SK0528B	WIFI	B出口安检门旁	94885E30C7DD	190.177.41.3	视频专网	任子行			B出口安检门旁			1268005000	科学馆站	WIFI	其它				2018-07-09 16:55:02	2018-07-09 16:55:02	1号线
44039601011420050003	W301Q37SK0545B	WIFI	D出口旁	94885E30CAC6	190.177.41.4	视频专网	任子行			D出口旁			1268005000	科学馆站	WIFI	其它				2018-07-09 16:55:02	2018-07-09 16:55:02	1号线
44039601011430050001	20171201-100-098	LTE	A出口安检机旁			4G	天彦			A出口安检机旁			1268005000	科学馆站	LTE	其它				2018-07-09 16:55:02	2018-07-09 16:55:02	1号线
44039601011430050002	20171201-100-072	LTE	B出口安检机旁			4G	天彦			B出口安检机旁			1268005000	科学馆站	LTE	其它				2018-07-09 16:55:02	2018-07-09 16:55:02	1号线
44039601011430050003	20171201-100-028	LTE	D出口旁			4G	天彦			D出口旁			1268005000	科学馆站	LTE	其它				2018-07-09 16:55:02	2018-07-09 16:55:02	1号线
44039601011400050001	R21W12201612270466	AP	AP-1	003F4D000C2F	190.177.41.21	视频专网	中科院			AP-1			1268005000	科学馆站	AP	其它				2018-07-09 16:55:02	2018-07-09 16:55:02	1号线
44039601011400050002	R21W12201612270467	AP	AP-2	003F4D000C32	190.177.41.22	视频专网	中科院			AP-2			1268005000	科学馆站	AP	其它				2018-07-09 16:55:02	2018-07-09 16:55:02	1号线
44039601011400050003	R21W12201612270468	AP	AP-3	003F4D000C35	190.177.41.23	视频专网	中科院			AP-3			1268005000	科学馆站	AP	其它				2018-07-09 16:55:02	2018-07-09 16:55:02	1号线
44039601011400050004	R21W12201612270469	AP	AP-4	003F4D000C38	190.177.41.24	视频专网	中科院			AP-4			1268005000	科学馆站	AP	其它				2018-07-09 16:55:02	2018-07-09 16:55:02	1号线
